,type,id,tags,geometry
2016,node,10181139558,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.3083925 47.4774206)
2017,node,10181139559,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.3084742 47.4776145)
2018,node,10181139560,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.3084453 47.4775495)
2019,node,10181139561,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.3084046 47.4774538)
2020,node,10181139562,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.3082408 47.4774073)
2021,node,10181139563,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.3084191 47.477485)
2022,node,10181139564,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.3083792 47.4773848)
2023,node,10181139565,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.3084614 47.477582)
2024,node,10183478551,"{'camera:direction': '120', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.3321844 47.4635038)
2025,node,10185577070,"{'camera:type': 'panning', 'contact:webcam': 'https://kachelmannwetter.roundshot.com/rotenflue/#/', 'man_made': 'surveillance', 'surveillance': 'webcam', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",POINT (8.7029383 47.0209877)
2026,node,10185581949,"{'camera:mount': 'pole', 'camera:type': 'panning', 'contact:webcam': 'https://kachelmannwetter.roundshot.com/klingenstock/#/', 'man_made': 'surveillance', 'surveillance': 'webcam', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",POINT (8.6758868 46.9571106)
2027,node,10196728002,"{'camera:mount': 'pole', 'camera:type': 'panning', 'contact:webcam': 'https://kachelmannwetter.roundshot.com/sattel/#/', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",POINT (8.6496795 47.067262)
2028,node,10202214096,"{'camera:mount': 'pole', 'camera:type': 'dome', 'height': '3', 'man_made': 'surveillance', 'note': 'Temporär für Baustellenbetrieb', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.7323438 47.5040755)
2029,node,10202917810,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (9.0817026 47.341432)
2030,node,10207556578,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'direction': '30', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.5254957 47.3158869)
2031,node,10207556579,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'direction': '180', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.5254862 47.3158737)
2032,node,10218643450,"{'camera:direction': '310', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.316993 47.470268)
2033,node,10219455826,"{'camera:direction': '310', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (8.3212011 47.4681461)
2034,node,10249175035,"{'camera:direction': '50', 'camera:mount': 'roof', 'man_made': 'surveillance', 'surveillance:type': 'camera', 'surveillance:zone': 'public'}",POINT (7.4421888 46.9459704)
2035,node,10250881770,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (7.4461875 46.928403)
2036,node,10250881771,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (7.4459131 46.92846)
2037,node,10259143590,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (7.4451654 46.928786)
2038,node,10259143591,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (7.4448602 46.9288448)
2039,node,10264751008,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8994509 47.5528353)
2040,node,10264772409,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.899457 47.5528331)
2041,node,10271310435,"{'camera:mount': 'wall', 'camera:type': 'dome', 'direction': '330', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.5074856 47.3101071)
2042,node,10271440622,"{'camera:mount': 'pole', 'camera:type': 'fixed', 'direction': '315', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.5360605 47.2962252)
2043,node,10271440634,"{'camera:mount': 'pole', 'camera:type': 'fixed', 'direction': '135', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.5357058 47.2964897)
2044,node,10271440644,"{'camera:mount': 'pole', 'camera:type': 'fixed', 'direction': '315', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.5356958 47.2964956)
2045,node,10280092705,"{'direction': '300', 'man_made': 'surveillance'}",POINT (7.6340882 46.7563717)
2046,node,10281286845,"{'camera:mount': 'wall', 'man_made': 'surveillance', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (7.3926619 46.9415225)
2047,node,10281287504,"{'camera:direction': '270', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance:type': 'camera', 'surveillance:zone': 'parking'}",POINT (7.4116565 46.9446488)
2048,node,10285220740,"{'camera:direction': '100', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance:type': 'camera', 'surveillance:zone': 'entrance'}",POINT (7.4108482 46.948266)
2049,node,10285240669,"{'camera:mount': 'ceiling', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (7.4461582 46.9285473)
2050,node,10287752916,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.7114528 46.1206914)
2051,node,10544739978,"{'camera:mount': 'pole', 'camera:type': 'dome', 'height': '4', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (8.6989515 47.4464421)
2052,node,10552726913,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Khun Chanok', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.8936826 47.5561141)
2053,node,10578741794,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8729615 47.5525124)
2054,node,10578741795,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8730203 47.5525086)
2055,node,10578741796,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8729795 47.5524625)
2056,node,10578741797,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8731442 47.552490399999996)
2057,node,10589669571,"{'contact:webcam': 'https://briod.com/image_caux.jpg', 'direction': '145', 'man_made': 'surveillance', 'surveillance': 'webcam'}",POINT (6.939162 46.4343172)
2058,node,10593133614,"{'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (8.7415934 47.2712565)
2059,node,10606113213,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'height': '2', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.8930343 47.5463871)
2060,node,10606113214,"{'camera:mount': 'wall', 'camera:type': 'dome', 'height': '2', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8929367 47.5463903)
2061,node,10606113215,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '1.5', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'parking'}",POINT (8.8929024 47.5463827)
2062,node,10608935589,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.5186417 47.3824911)
2063,node,10635188515,"{'camera:mount': 'pole', 'camera:type': 'fixed', 'height': '4', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.5139773 47.3884055)
2064,node,10649978277,"{'camera:mount': 'pole', 'man_made': 'surveillance', 'surveillance': 'traffic', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.2780617 46.9426078)
2065,node,10665743372,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.7749194 47.2511727)
2066,node,10665743373,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.7749001 47.251195)
2067,node,10671940832,"{'camera:mount': 'wall', 'camera:type': 'dome', 'height': '4', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.6924058 47.4230735)
2068,node,10671940833,"{'camera:mount': 'wall', 'camera:type': 'dome', 'height': '4', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.6923984 47.4230629)
2069,node,10671940843,"{'camera:mount': 'wall', 'camera:type': 'dome', 'height': '3', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.6918459 47.4231004)
2070,node,10686889565,"{'camera:direction': '270', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (7.317583 46.8894084)
2071,node,10686889566,"{'camera:direction': '100', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (7.3177638 46.8891412)
2072,node,10686889595,"{'camera:mount': 'pole', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (7.3255533 46.8883567)
2073,node,10686889599,"{'camera:mount': 'pole', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (7.3194851 46.8890346)
2074,node,10686890024,"{'camera:mount': 'pole', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (7.3274389 46.8879445)
2075,node,10687045795,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.2061587 47.4013556)
2076,node,10712739200,"{'camera:mount': 'wall', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8942142 47.5598327)
2077,node,10715790257,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'note': 'Überwachungskamera Decke Gebäudedurchgang', 'operator': 'SBB', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.6323883 47.6978546)
2078,node,10716770141,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.5384079 47.3727205)
2079,node,10717606404,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'ele': '5', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'public'}",POINT (6.122659 46.2333761)
2080,node,10717611901,"{'camera:mount': 'pole', 'camera:type': 'dome', 'ele': '5', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1236102 46.2337976)
2081,node,10717624519,"{'camera:direction': '255', 'camera:mount': 'wall', 'camera:type': 'fixed', 'ele': '4', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'public'}",POINT (6.1269746 46.2359591)
2082,node,10717630223,"{'camera:direction': '250', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1256003 46.2354276)
2083,node,10717658791,"{'camera:direction': '220', 'camera:mount': 'wall', 'camera:type': 'dome', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'public'}",POINT (6.1220847 46.2331188)
2084,node,10717685977,"{'camera:direction': '350', 'camera:mount': 'street_lamp', 'camera:type': 'fixed', 'ele': '4', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1252202 46.2376155)
2085,node,10717685982,"{'camera:direction': '205', 'camera:mount': 'wall', 'camera:type': 'fixed', 'ele': '4', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'entrance'}",POINT (6.6284362 46.5177911)
2086,node,10719001066,"{'camera:direction': '130', 'camera:mount': 'ceiling', 'camera:type': 'dome', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1205032 46.229035)
2087,node,10719033106,"{'camera:direction': '5', 'camera:mount': 'street_lamp', 'camera:type': 'fixed', 'ele': '6', 'man_made': 'surveillance', 'manufacturer': 'hikvision', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1186868 46.2278108)
2088,node,10719059423,"{'camera:direction': '140', 'camera:mount': 'pole', 'camera:type': 'fixed', 'ele': '6', 'man_made': 'surveillance', 'manufacturer': 'hikvision', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1214484 46.2279473)
2089,node,10719855857,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1217456 46.2288957)
2090,node,10719884215,"{'camera:direction': '45', 'camera:mount': 'ceiling', 'camera:type': 'dome', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1218858 46.2290387)
2091,node,10719892971,"{'camera:direction': '70', 'camera:mount': 'ceiling', 'camera:type': 'dome', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1221437 46.2286594)
2092,node,10719981084,"{'camera:direction': '90', 'camera:mount': 'street_lamp', 'camera:type': 'dome', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'parking'}",POINT (6.119329 46.2231063)
2093,node,10719991947,"{'camera:direction': '175', 'camera:mount': 'street_lamp', 'camera:type': 'dome', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'parking'}",POINT (6.1196015 46.2231805)
2094,node,10720468485,"{'camera:direction': '230', 'camera:mount': 'wall', 'camera:type': 'dome', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1265431 46.2357116)
2095,node,10720858774,"{'camera:direction': '200', 'camera:mount': 'pole', 'camera:type': 'fixed', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1238936 46.2339574)
2096,node,10720875568,"{'camera:direction': '45', 'camera:mount': 'wall', 'camera:type': 'fixed', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1262935 46.235756)
2097,node,10720877850,"{'camera:direction': '295', 'camera:mount': 'wall', 'camera:type': 'dome', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1240841 46.2347674)
